Flow1,Flow2,Temp1,Temp2
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
9.99,10.13,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
10.13,9.99,-8800000000000000000000.00,-8800000000000000000000.00
10.13,9.99,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
9.99,10.13,-8800000000000000000000.00,-8800000000000000000000.00
9.99,10.13,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
9.99,9.99,-8800000000000000000000.00,-8800000000000000000000.00
10.13,9.99,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.13,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.13,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.00,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.00,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.12,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.12,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.11,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.11,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
10.01,10.01,-8800000000000000000000.00,-8800000000000000000000.00
